policy_entropy,fps,total_timesteps,value_loss,explained_variance,nupdates
1.3531568050384521,,80,0.0044077420607209206,-88.76176452636719,1
1.3518390655517578,36,8000,0.001689820783212781,-0.02065300941467285,100
1.3505891561508179,71,16000,0.0030651423148810863,-0.6251405477523804,200
1.3600839376449585,104,24000,0.009185557253658772,-0.40729618072509766,300
1.367415428161621,135,32000,0.0027596745640039444,-0.27608633041381836,400
1.377016544342041,164,40000,0.0030015851370990276,-0.2667715549468994,500
1.3830633163452148,192,48000,0.00014336869935505092,-0.426974892616272,600
1.3719593286514282,219,56000,0.000537905958481133,-0.12463927268981934,700
1.3344593048095703,244,64000,0.01063793245702982,0.05621129274368286,800
1.3510156869888306,268,72000,0.01832190342247486,-0.011015772819519043,900
1.3596820831298828,291,80000,0.0004393971466924995,-1.0757369995117188,1000
1.3708263635635376,313,88000,0.024008002132177353,0.003135502338409424,1100
1.3747999668121338,335,96000,0.012384599074721336,0.023630738258361816,1200
1.3633235692977905,355,104000,0.019556988030672073,0.016612231731414795,1300
1.3595519065856934,374,112000,0.00013089684944134206,0.5063276886940002,1400
1.37881600856781,393,120000,0.0014526937156915665,-0.020280838012695312,1500
1.3785247802734375,410,128000,0.002875159727409482,-0.0017027854919433594,1600
1.3648277521133423,427,136000,0.009209979325532913,0.013263344764709473,1700
1.3842623233795166,444,144000,0.006229210179299116,-0.027197957038879395,1800
1.3856691122055054,459,152000,0.001577146933414042,-0.004689574241638184,1900
1.3799734115600586,474,160000,0.024040276184678078,0.06964033842086792,2000
1.3856961727142334,489,168000,0.03248685598373413,0.025110900402069092,2100
1.382568359375,503,176000,0.006934748031198978,-0.005881071090698242,2200
1.3844929933547974,516,184000,0.04158835485577583,0.03084021806716919,2300
