nupdates,total_timesteps,explained_variance,value_loss,fps,policy_entropy
76100,6088000,0.7405178248882294,0.05765745788812637,1329,0.9102826118469238
76200,6096000,0.8426107913255692,0.02370942011475563,1330,0.8641480207443237
76300,6104000,0.7039157152175903,0.2702578902244568,1330,0.907867431640625
76400,6112000,0.8369008153676987,0.13293525576591492,1330,0.8427811861038208
76500,6120000,0.8271662443876266,0.012421263381838799,1330,0.9276736974716187
76600,6128000,0.3691927194595337,0.030297141522169113,1330,0.9145549535751343
76700,6136000,0.837816059589386,0.008544070646166801,1331,0.9063383936882019
76800,6144000,0.9330566450953484,0.03058164194226265,1331,1.044997215270996
76900,6152000,0.8059104084968567,0.026750903576612473,1331,0.900555431842804
77000,6160000,0.8248832821846008,0.013263948261737823,1331,0.9064421653747559
77100,6168000,0.5279039442539215,0.18274980783462524,1331,0.9038151502609253
77200,6176000,0.9173219352960587,0.009379638358950615,1332,0.7712835073471069
77300,6184000,0.8580906242132187,0.012035902589559555,1332,0.8824116587638855
77400,6192000,0.718781054019928,0.08742326498031616,1332,0.8885189890861511
77500,6200000,0.5105318427085876,0.06541912257671356,1332,0.8163793683052063
77600,6208000,0.9500089213252068,0.010730810463428497,1332,0.9515786170959473
77700,6216000,0.8573406040668488,0.01866821013391018,1333,0.9406851530075073
77800,6224000,0.9300622567534447,0.011135026812553406,1333,0.9476607441902161
77900,6232000,0.916759304702282,0.06285373866558075,1333,0.8614112734794617
78000,6240000,0.8452401012182236,0.009367464110255241,1333,0.9564937353134155
78100,6248000,0.950499277561903,0.02518388256430626,1333,0.8640667200088501
78200,6256000,0.7497857511043549,0.018721353262662888,1333,0.9505602121353149
78300,6264000,0.7746885120868683,0.03526347130537033,1334,0.8733851313591003
78400,6272000,0.7405776977539062,0.08086365461349487,1334,0.899810791015625
78500,6280000,0.6294588148593903,0.12536516785621643,1334,0.9804566502571106
78600,6288000,0.9142422825098038,0.011244941502809525,1334,0.9209586977958679
78700,6296000,0.9368059113621712,0.01973595842719078,1334,0.9460552334785461
78800,6304000,0.8711060583591461,0.01531136967241764,1335,0.9683933258056641
78900,6312000,0.988506686873734,0.03057153895497322,1335,0.8516726493835449
79000,6320000,0.819686084985733,0.010668898932635784,1335,0.799378514289856
79100,6328000,0.7740284651517868,0.0543009452521801,1335,0.8034697771072388
79200,6336000,0.8723720610141754,0.06773623824119568,1335,0.9227820634841919
79300,6344000,0.8486338406801224,0.018388405442237854,1336,0.9474588632583618
79400,6352000,0.7797875702381134,0.020271917805075645,1336,0.9670022130012512
79500,6360000,0.5480861663818359,0.030096614733338356,1336,0.8718619346618652
79600,6368000,0.6621388494968414,0.027042817324399948,1336,0.9753150939941406
79700,6376000,0.9425834342837334,0.008446202613413334,1336,0.8966207504272461
79800,6384000,0.9518507085740566,0.00932244397699833,1336,0.9826087951660156
79900,6392000,0.8711202442646027,0.029299672693014145,1337,0.954804539680481
80000,6400000,0.9714061357080936,0.14294946193695068,1337,0.7693996429443359
80100,6408000,0.9094710648059845,0.009858379140496254,1337,0.8770087361335754
80200,6416000,0.8344941288232803,0.07302500307559967,1337,0.8850821256637573
80300,6424000,0.9624187536537647,0.02844270132482052,1337,0.9061176180839539
80400,6432000,0.8799396976828575,0.12431129068136215,1337,0.736556887626648
80500,6440000,0.8155692517757416,0.037069354206323624,1338,0.8392788171768188
80600,6448000,0.7862565517425537,0.01636156626045704,1338,0.978337287902832
80700,6456000,0.7678952366113663,0.026275986805558205,1338,0.9525853991508484
80800,6464000,0.7923327684402466,0.01665215939283371,1338,0.9780834913253784
80900,6472000,0.9769950900226831,0.046170998364686966,1338,0.699649453163147
81000,6480000,0.482710063457489,0.4961327910423279,1339,0.9256292581558228
81100,6488000,0.7001579105854034,0.216889888048172,1339,0.9367456436157227
81200,6496000,0.4158705472946167,0.1734723448753357,1339,0.921783447265625
81300,6504000,0.18119215965270996,0.16695111989974976,1339,0.9382623434066772
81400,6512000,0.7692938596010208,0.02328106388449669,1339,0.9196746945381165
81500,6520000,0.5637631118297577,0.022806109860539436,1339,0.8637677431106567
81600,6528000,0.4714463949203491,0.02294955588877201,1340,0.8741552233695984
81700,6536000,0.8459265828132629,0.07205158472061157,1340,0.9558317065238953
81800,6544000,0.8303419649600983,0.056576572358608246,1340,1.011842131614685
81900,6552000,0.8363765925168991,0.06387733668088913,1340,0.8232836723327637
82000,6560000,0.7137932777404785,0.042228661477565765,1340,0.9147555232048035
82100,6568000,0.8255040347576141,0.01687469147145748,1341,0.7973588705062866
82200,6576000,0.9332907870411873,0.021243294700980186,1341,0.8579133749008179
82300,6584000,0.8077778965234756,0.04890087991952896,1341,0.8516778945922852
82400,6592000,0.9657340757548809,0.01423952542245388,1341,0.8979668617248535
82500,6600000,0.7660994976758957,0.02742406353354454,1341,0.7967994809150696
82600,6608000,0.657666027545929,0.027550358325242996,1341,0.9690361022949219
82700,6616000,0.9135977253317833,0.004166287835687399,1342,0.8485481142997742
82800,6624000,0.926640696823597,0.008148160763084888,1342,1.0008809566497803
82900,6632000,0.9788990560919046,0.020317373797297478,1342,0.8978652954101562
83000,6640000,0.6867386102676392,0.1338571161031723,1342,1.0157768726348877
83100,6648000,0.8750815093517303,0.013277851045131683,1342,0.9135697484016418
83200,6656000,0.9755239076912403,0.010617376305162907,1342,0.8850393295288086
83300,6664000,0.8601938784122467,0.015635976567864418,1343,0.8386650085449219
83400,6672000,0.9943139282986522,0.0227909404784441,1343,0.8918056488037109
83500,6680000,0.9809275418519974,0.014653453603386879,1343,0.7202043533325195
83600,6688000,0.918528713285923,0.01775415614247322,1343,0.8175374865531921
83700,6696000,0.3343815803527832,0.3791027367115021,1343,0.940677285194397
83800,6704000,0.8687957227230072,0.029836570844054222,1343,0.8043069839477539
83900,6712000,0.5267874598503113,0.26386934518814087,1344,0.8040863871574402
84000,6720000,0.37029075622558594,0.32151904702186584,1344,0.9120162725448608
84100,6728000,0.9117871820926666,0.20802155137062073,1344,0.8140064477920532
84200,6736000,0.925061360001564,0.015122942626476288,1344,0.9449732899665833
84300,6744000,-0.187250018119812,0.12609216570854187,1344,0.9030666351318359
84400,6752000,0.9668398834764957,0.014386063441634178,1345,0.8364459276199341
84500,6760000,0.6401615142822266,0.2557613253593445,1345,0.9438068270683289
84600,6768000,0.7560853213071823,0.020863723009824753,1345,0.8557895421981812
84700,6776000,0.7035123407840729,0.08160936087369919,1345,0.8488224148750305
84800,6784000,0.9586460776627064,0.19852569699287415,1345,0.9379131197929382
84900,6792000,0.3455357551574707,0.23206456005573273,1345,0.904051661491394
85000,6800000,0.8088323175907135,0.02455746941268444,1346,0.8409732580184937
85100,6808000,0.954105332493782,0.03121800348162651,1346,0.8419144749641418
85200,6816000,0.8310780376195908,0.021241143345832825,1346,0.860048770904541
85300,6824000,0.8815016448497772,0.0712205022573471,1346,0.9179078936576843
85400,6832000,0.9097144305706024,0.03396639972925186,1346,0.9259495735168457
85500,6840000,0.9706040434539318,0.01177862286567688,1346,0.8438418507575989
85600,6848000,0.8258781582117081,0.029655437916517258,1347,0.905186653137207
85700,6856000,0.8970964401960373,0.028342168778181076,1347,0.8475440144538879
85800,6864000,0.9134308025240898,0.01703408733010292,1347,0.8249167203903198
85900,6872000,0.9208589419722557,0.07428004592657089,1347,0.8035635948181152
86000,6880000,0.9635169021785259,0.01190919242799282,1347,0.9188564419746399
86100,6888000,0.9657905474305153,0.027168821543455124,1347,0.9651073217391968
86200,6896000,0.8195432424545288,0.0795096904039383,1348,0.859697163105011
86300,6904000,0.9631778113543987,0.0187733955681324,1348,0.9142276644706726
86400,6912000,0.8886890187859535,0.010775536298751831,1348,0.9680059552192688
86500,6920000,0.552178293466568,0.04719023033976555,1348,0.8700461387634277
86600,6928000,0.8751840889453888,0.02665332332253456,1348,0.8578304052352905
86700,6936000,0.8321610391139984,0.19733735918998718,1348,0.7454063892364502
86800,6944000,0.6976729333400726,0.10821770131587982,1349,0.8340285420417786
86900,6952000,0.8845997229218483,0.051397085189819336,1349,0.9173341989517212
87000,6960000,0.93002038449049,0.012067729607224464,1349,0.8399834632873535
87100,6968000,0.892755888402462,0.01319734938442707,1349,0.8722511529922485
87200,6976000,0.8247482180595398,0.13242319226264954,1349,0.8444552421569824
87300,6984000,0.899568147957325,0.07007087022066116,1349,0.8835073709487915
87400,6992000,0.9381996691226959,0.016770243644714355,1350,0.9261420369148254
87500,7000000,0.8452545255422592,0.04410853236913681,1350,0.8249791860580444
87600,7008000,0.9718415196985006,0.02484291046857834,1350,0.9480710029602051
87700,7016000,0.9370419904589653,0.2419205605983734,1350,0.7847112417221069
87800,7024000,0.9311642348766327,0.019607244059443474,1350,0.881328284740448
87900,7032000,0.9241881594061852,0.11665091663599014,1350,0.8430585861206055
88000,7040000,0.7651658654212952,0.1473211944103241,1350,0.8993027806282043
88100,7048000,0.9170865342020988,0.023647960275411606,1351,0.9267266988754272
88200,7056000,0.9499569535255432,0.051620058715343475,1351,0.8566526174545288
88300,7064000,0.976459726691246,0.008897452615201473,1351,0.8897477984428406
88400,7072000,0.9129642695188522,0.019865799695253372,1351,0.6942106485366821
88500,7080000,0.5244718790054321,0.1281716525554657,1351,0.8517404794692993
88600,7088000,0.9097239002585411,0.017770249396562576,1351,0.8287123441696167
88700,7096000,0.9344677999615669,0.010262863710522652,1352,0.8648368120193481
88800,7104000,0.9199158325791359,0.01416720263659954,1352,0.835534930229187
88900,7112000,0.6553412079811096,0.28137272596359253,1352,0.7029063701629639
89000,7120000,0.5830210745334625,0.4263719916343689,1352,0.707750678062439
89100,7128000,0.8970865830779076,0.017220526933670044,1352,0.8069099187850952
89200,7136000,0.8383013308048248,0.029569244012236595,1352,0.9240337610244751
89300,7144000,0.9665602073073387,0.13479122519493103,1353,0.8142629861831665
89400,7152000,0.9376895017921925,0.04115143418312073,1353,0.9520463943481445
89500,7160000,0.9474342539906502,0.1485038697719574,1353,0.8415862917900085
89600,7168000,0.928387887775898,0.18896327912807465,1353,0.7471669316291809
89700,7176000,0.7918857932090759,0.024548988789319992,1353,0.9030702710151672
89800,7184000,0.9356709271669388,0.013869956135749817,1353,0.8847885131835938
89900,7192000,0.9480265937745571,0.012368024326860905,1353,0.9125224947929382
90000,7200000,0.46673136949539185,0.3129139542579651,1354,0.8690503835678101
90100,7208000,0.9096663594245911,0.04504420980811119,1354,0.7866050601005554
90200,7216000,0.9124264866113663,0.02948662079870701,1354,0.8227399587631226
90300,7224000,0.9505196511745453,0.01480281911790371,1354,0.8121069073677063
90400,7232000,0.8691863715648651,0.061850808560848236,1354,0.7760034799575806
90500,7240000,0.919160895049572,0.2548312544822693,1354,0.8530923128128052
90600,7248000,0.954989030957222,0.03132625296711922,1354,0.9247660636901855
90700,7256000,0.9451191127300262,0.02438882365822792,1355,0.9224584698677063
90800,7264000,0.8095504641532898,0.040453873574733734,1355,0.9790560007095337
90900,7272000,0.969988701865077,0.06610667705535889,1355,0.7878444790840149
91000,7280000,0.9344946444034576,0.027265483513474464,1355,0.8781364560127258
91100,7288000,0.9275050461292267,0.06437110900878906,1355,0.9161756634712219
91200,7296000,0.8540735691785812,0.059302352368831635,1355,0.9788239598274231
91300,7304000,0.9784596879035234,0.009785478934645653,1356,0.7598729729652405
91400,7312000,0.9575960710644722,0.10449869930744171,1356,0.8479361534118652
91500,7320000,0.9236132055521011,0.08742260187864304,1356,0.8435524702072144
91600,7328000,0.6753194034099579,0.5008141398429871,1356,0.7334288358688354
91700,7336000,0.7772141844034195,0.22973814606666565,1356,0.7760411500930786
91800,7344000,0.9278895482420921,0.037202805280685425,1356,0.8970016241073608
91900,7352000,0.8767933696508408,0.0321517288684845,1356,0.8357475399971008
92000,7360000,0.9655109830200672,0.02453986182808876,1357,0.8273166418075562
92100,7368000,0.7160778641700745,0.11426806449890137,1357,0.82860267162323
92200,7376000,0.9074481949210167,0.04298167675733566,1357,0.925200343132019
92300,7384000,0.8945118859410286,0.05010581016540527,1357,0.8744930028915405
92400,7392000,0.9414096772670746,0.022448856383562088,1357,0.8557003140449524
92500,7400000,0.804812490940094,0.05421731621026993,1357,0.9005140066146851
92600,7408000,0.8934569284319878,0.03636058047413826,1357,0.8164688348770142
92700,7416000,0.674156129360199,0.09216950088739395,1358,0.9545357823371887
92800,7424000,0.5070395767688751,0.2590259909629822,1358,0.8078346252441406
92900,7432000,0.9645419120788574,0.01913672685623169,1358,0.8756619691848755
93000,7440000,0.9503172598779202,0.032444749027490616,1358,0.8702024221420288
93100,7448000,0.9790631756186485,0.031009476631879807,1358,0.8684150576591492
93200,7456000,0.9333991557359695,0.02017931640148163,1358,0.852676272392273
93300,7464000,0.916662760078907,0.06824709475040436,1359,0.8092471957206726
93400,7472000,0.9859440410509706,0.012642042711377144,1359,0.9400192499160767
93500,7480000,0.9739478807896376,0.01337749045342207,1359,0.8492457270622253
93600,7488000,0.9480826742947102,0.07099670171737671,1359,0.9410675168037415
93700,7496000,0.9868864826858044,0.023577766492962837,1359,0.8189672231674194
93800,7504000,0.9532138742506504,0.020966937765479088,1359,0.8424444198608398
93900,7512000,0.9329111278057098,0.02630014717578888,1359,0.869722843170166
94000,7520000,0.8742961585521698,0.11491044610738754,1360,0.8135875463485718
94100,7528000,0.11755138635635376,0.4396105706691742,1360,0.8360151052474976
94200,7536000,0.9705296736210585,0.0629696398973465,1360,0.9219216108322144
94300,7544000,0.8808655589818954,0.03445180505514145,1360,0.8367539644241333
94400,7552000,0.8727481365203857,0.0726170688867569,1360,0.9614335894584656
94500,7560000,0.876621425151825,0.10213474184274673,1360,0.8559868931770325
94600,7568000,0.7697976678609848,0.06569494307041168,1360,0.8923004269599915
94700,7576000,0.9497010670602322,0.033550065010786057,1361,0.8970111608505249
94800,7584000,0.9575114957988262,0.07494659721851349,1361,0.8390392065048218
94900,7592000,0.9455120414495468,0.01543312519788742,1361,0.8601336479187012
95000,7600000,0.8698316961526871,0.09033423662185669,1361,0.8764826655387878
95100,7608000,0.9851129371672869,0.044803354889154434,1361,0.7329214811325073
95200,7616000,0.9843901731073856,0.017564665526151657,1361,0.9008182287216187
95300,7624000,0.973248153924942,0.04974135011434555,1361,0.8515819311141968
95400,7632000,0.9726239051669836,0.011189145967364311,1362,0.8611404299736023
95500,7640000,0.9903623145073652,0.009061068296432495,1362,0.7921063303947449
95600,7648000,0.7115919888019562,0.1493765264749527,1362,0.8491759300231934
95700,7656000,0.41062480211257935,0.46623802185058594,1362,0.96605384349823
95800,7664000,0.9459176249802113,0.28495416045188904,1362,0.8322253227233887
95900,7672000,0.871271163225174,0.10746397823095322,1362,0.7915753126144409
96000,7680000,0.9384985864162445,0.022025637328624725,1362,0.7835991978645325
96100,7688000,0.4861757755279541,0.4487023949623108,1363,0.7970274686813354
96200,7696000,0.7313886284828186,0.10430113226175308,1363,0.8058520555496216
96300,7704000,0.9417038969695568,0.05282646417617798,1363,0.8628374934196472
96400,7712000,0.9093901515007019,0.012537993490695953,1363,0.8414396047592163
96500,7720000,0.9656286053359509,0.022040611132979393,1363,0.7742339372634888
96600,7728000,0.943765927106142,0.04666917398571968,1363,0.6893188953399658
96700,7736000,0.8361578583717346,0.08469917625188828,1363,0.8040715456008911
96800,7744000,0.956401664763689,0.07395489513874054,1364,0.8670980334281921
96900,7752000,0.7241489589214325,0.16820058226585388,1364,0.9249483942985535
97000,7760000,0.938341062515974,0.027638623490929604,1364,0.870273768901825
97100,7768000,0.8776212930679321,0.032640714198350906,1364,0.7984063029289246
97200,7776000,0.9612783379852772,0.01809997856616974,1364,0.8165731430053711
97300,7784000,0.4053897261619568,0.3478659391403198,1364,0.8272106051445007
97400,7792000,0.9263968765735626,0.021911755204200745,1364,0.9412058591842651
97500,7800000,0.9582069888710976,0.022373953834176064,1364,0.7897673845291138
97600,7808000,0.7722144424915314,0.4139902591705322,1365,0.8843923807144165
97700,7816000,0.9279684498906136,0.048704635351896286,1365,0.8293067812919617
97800,7824000,0.3973599672317505,0.26800161600112915,1365,0.8421192169189453
97900,7832000,0.9486640766263008,0.032192397862672806,1365,0.824857234954834
98000,7840000,0.9431131556630135,0.049996037036180496,1365,0.875910758972168
98100,7848000,0.9034764990210533,0.1252489537000656,1365,0.9298568964004517
98200,7856000,0.9491540193557739,0.031165335327386856,1365,0.8458843231201172
98300,7864000,0.9770894590765238,0.01657155156135559,1366,0.8897849917411804
98400,7872000,0.9183258786797523,0.05369691923260689,1366,0.8295930027961731
98500,7880000,0.9366606995463371,0.304487943649292,1366,0.9171722531318665
98600,7888000,0.9681493788957596,0.16114690899848938,1366,0.8799201846122742
98700,7896000,0.9296800643205643,0.10027371346950531,1366,0.7582801580429077
98800,7904000,0.9200675040483475,0.03333817794919014,1366,0.9611778259277344
98900,7912000,0.7840581834316254,0.02943289652466774,1366,0.8221384286880493
99000,7920000,0.8509152978658676,0.10210996866226196,1366,0.853273868560791
99100,7928000,0.8737571984529495,0.16100585460662842,1367,0.908459484577179
99200,7936000,0.9269546940922737,0.05076763778924942,1367,0.9389570951461792
99300,7944000,0.9660800248384476,0.014072062447667122,1367,0.891101062297821
99400,7952000,0.987988187931478,0.011473552323877811,1367,0.8370591998100281
99500,7960000,0.9421541839838028,0.03296028822660446,1367,0.9008261561393738
99600,7968000,0.9062600806355476,0.07126550376415253,1367,0.7529752254486084
99700,7976000,0.9268267154693604,0.042100194841623306,1367,0.9186859130859375
99800,7984000,0.9600221924483776,0.09929920732975006,1367,0.8435144424438477
99900,7992000,0.7673584222793579,0.26256245374679565,1368,0.8999735116958618
100000,8000000,0.9542737156152725,0.03841658681631088,1368,0.7602721452713013
100100,8008000,0.8589735329151154,0.09677595645189285,1368,0.9388353228569031
100200,8016000,0.9267915710806847,0.030549347400665283,1368,0.9106673002243042
100300,8024000,0.9741064105182886,0.026494527235627174,1368,0.8312484622001648
100400,8032000,0.9314395487308502,0.0361187569797039,1368,0.9604437947273254
100500,8040000,0.9625887162983418,0.05137976258993149,1368,0.8291069269180298
100600,8048000,0.9285820126533508,0.023428793996572495,1368,0.8060495257377625
100700,8056000,0.8371379524469376,0.0327255018055439,1369,0.9745847582817078
100800,8064000,0.9759248960763216,0.03793429583311081,1369,0.8297863006591797
100900,8072000,0.9735317789018154,0.011961167678236961,1369,0.9668208956718445
101000,8080000,0.8159505277872086,0.11186133325099945,1369,0.9041755795478821
101100,8088000,0.8942680805921555,0.06326686590909958,1369,0.9000614881515503
101200,8096000,0.9307412654161453,0.09990333020687103,1369,0.8791896104812622
101300,8104000,0.9733780436217785,0.028300374746322632,1369,0.8663104176521301
101400,8112000,0.9491129666566849,0.08037985861301422,1370,0.9218490719795227
101500,8120000,0.9086855351924896,0.0826917216181755,1370,0.8344364166259766
101600,8128000,0.9725378639996052,0.021426063030958176,1370,0.9256168603897095
101700,8136000,0.9593142345547676,0.06414173543453217,1370,0.814230740070343
101800,8144000,0.9894189117476344,0.01781112514436245,1370,0.7983283996582031
101900,8152000,0.957019753754139,0.19758950173854828,1370,0.9555509686470032
102000,8160000,0.9149629101157188,0.10128746181726456,1370,0.9341731071472168
102100,8168000,0.9397959001362324,0.03718149662017822,1370,0.8917721509933472
102200,8176000,0.9851275673136115,0.014647580683231354,1371,0.8587213754653931
102300,8184000,0.5047640204429626,0.1770370751619339,1371,0.9085957407951355
102400,8192000,0.5232186913490295,0.49584656953811646,1371,0.7209411859512329
102500,8200000,0.9824623577296734,0.023116644471883774,1371,0.8885008692741394
102600,8208000,0.8794329985976219,0.04313531517982483,1371,0.8541132211685181
102700,8216000,0.9665855877101421,0.024674158543348312,1371,0.7915030717849731
102800,8224000,0.9570774249732494,0.033472441136837006,1371,0.8684503436088562
102900,8232000,0.910035066306591,0.05178730562329292,1371,0.9164479970932007
103000,8240000,0.9727509021759033,0.05731559544801712,1371,0.8260118365287781
103100,8248000,0.8616223335266113,0.10579980909824371,1372,0.8404091000556946
103200,8256000,0.9176838099956512,0.10398857295513153,1372,0.9039602279663086
103300,8264000,0.9863216616213322,0.015648916363716125,1372,0.8982464075088501
103400,8272000,0.984629631973803,0.01420881599187851,1372,0.8911300897598267
103500,8280000,0.9834949374198914,0.027575667947530746,1372,0.7136934995651245
103600,8288000,0.83882936835289,0.2267211675643921,1372,0.7539657354354858
103700,8296000,0.9485400877892971,0.059243716299533844,1372,0.837628185749054
103800,8304000,0.9661482721567154,0.030198801308870316,1372,0.9218671917915344
103900,8312000,0.949960246682167,0.025178557261824608,1372,0.8897469639778137
104000,8320000,0.9463608264923096,0.015547201037406921,1372,0.9256776571273804
104100,8328000,0.9526969566941261,0.0670890137553215,1373,0.8698314428329468
104200,8336000,0.9444923549890518,0.06093040108680725,1373,0.8977993130683899
104300,8344000,0.9595554545521736,0.02031443454325199,1373,0.8748540878295898
104400,8352000,0.9787370469421148,0.011898870579898357,1373,0.8698053359985352
104500,8360000,0.968830831348896,0.022049400955438614,1373,0.9323083758354187
104600,8368000,0.9191609174013138,0.022805724292993546,1373,0.8953428268432617
104700,8376000,0.9352002888917923,0.040266282856464386,1373,0.8066459894180298
104800,8384000,0.9914807341992855,0.029203161597251892,1373,0.8405900001525879
104900,8392000,0.9322020933032036,0.0768062099814415,1373,0.8512250781059265
105000,8400000,0.9211767315864563,0.07054390013217926,1373,0.9193782806396484
105100,8408000,0.8358934372663498,0.14614416658878326,1373,0.8803269267082214
105200,8416000,0.665155291557312,0.46725964546203613,1374,0.8842220306396484
105300,8424000,0.9459188766777515,0.0346672348678112,1374,0.8205951452255249
105400,8432000,0.9157596975564957,0.03737722709774971,1374,0.8559972047805786
105500,8440000,0.7849632799625397,0.3004078269004822,1374,0.8021208643913269
105600,8448000,0.7811138778924942,0.12554800510406494,1374,0.9143985509872437
105700,8456000,0.9772294517606497,0.12135747820138931,1374,0.8831051588058472
105800,8464000,0.9601712971925735,0.01824762672185898,1374,1.007696509361267
105900,8472000,0.7996732443571091,0.2178363800048828,1374,0.9878036379814148
106000,8480000,0.9307592362165451,0.16550196707248688,1374,0.8310334086418152
106100,8488000,0.899276927113533,0.13566067814826965,1374,0.852232813835144
106200,8496000,0.8265808373689651,0.05473259836435318,1374,0.9339990615844727
106300,8504000,0.9418032914400101,0.046174339950084686,1374,0.8418760299682617
106400,8512000,0.8970965519547462,0.08968702703714371,1375,0.8073400259017944
106500,8520000,0.9644712880253792,0.023520570248365402,1375,0.9031366109848022
106600,8528000,0.3215036392211914,0.5529694557189941,1375,0.8362046480178833
106700,8536000,0.9413447678089142,0.0556698739528656,1375,0.855721116065979
106800,8544000,0.9749242477118969,0.03250633552670479,1375,0.8877424001693726
106900,8552000,0.9465221725404263,0.023890681564807892,1375,0.8253938555717468
107000,8560000,0.4411082863807678,0.430561363697052,1375,0.7732599973678589
107100,8568000,0.9634456783533096,0.04890782758593559,1375,0.9673757553100586
107200,8576000,0.9805471394211054,0.017589541152119637,1375,0.7936999201774597
107300,8584000,0.9327599331736565,0.11856512725353241,1375,0.8654710054397583
107400,8592000,0.9779520109295845,0.06730890274047852,1375,0.9261695742607117
107500,8600000,0.7543614357709885,0.12545768916606903,1376,0.9119248390197754
107600,8608000,0.7273774743080139,0.3093067407608032,1376,0.8819633722305298
107700,8616000,0.9719520453363657,0.019704261794686317,1376,0.8052905201911926
107800,8624000,0.9481525905430317,0.028076540678739548,1376,0.8656436800956726
107900,8632000,0.8570758551359177,0.0622938871383667,1376,0.8910180330276489
108000,8640000,0.9521753527224064,0.023449137806892395,1376,0.8477112054824829
108100,8648000,0.9227649420499802,0.04097134619951248,1376,0.8825286030769348
108200,8656000,0.9461504369974136,0.06282849609851837,1376,0.890582263469696
108300,8664000,0.9114557355642319,0.03595001623034477,1376,0.8585689663887024
108400,8672000,0.9105032682418823,0.038504283875226974,1376,0.8317955732345581
108500,8680000,0.9739175904542208,0.04835165664553642,1376,0.7997148633003235
108600,8688000,0.8405910432338715,0.187479168176651,1376,0.8460895419120789
108700,8696000,0.9320796504616737,0.022108037024736404,1377,0.8189363479614258
108800,8704000,0.9867610801011324,0.0142357824370265,1377,0.8975566029548645
108900,8712000,0.9506278075277805,0.02635827101767063,1377,0.9684545397758484
109000,8720000,0.9483844973146915,0.019319657236337662,1377,0.8493537902832031
109100,8728000,0.9818964917212725,0.020560968667268753,1377,0.9023505449295044
109200,8736000,0.9293821305036545,0.25291910767555237,1377,0.7667195796966553
109300,8744000,0.9092414304614067,0.0972030982375145,1377,0.8490074872970581
109400,8752000,0.9739305265247822,0.035130225121974945,1377,0.8471847772598267
109500,8760000,0.9859422752633691,0.020591143518686295,1377,0.891435444355011
109600,8768000,0.9559345170855522,0.083738774061203,1377,0.7982810735702515
109700,8776000,0.9720336589962244,0.04948011785745621,1377,0.9173738360404968
109800,8784000,0.9431347958743572,0.0619526281952858,1378,0.8671910166740417
109900,8792000,0.9513266533613205,0.078281469643116,1378,0.9193357229232788
110000,8800000,0.721051424741745,0.34677478671073914,1378,0.8875678777694702
110100,8808000,0.9428965896368027,0.05473784729838371,1378,0.7909787893295288
110200,8816000,0.952085554599762,0.06964044272899628,1378,0.9703037142753601
110300,8824000,0.975940415635705,0.04281576722860336,1378,0.8494104146957397
110400,8832000,0.9863096158951521,0.01406671293079853,1378,0.9616158604621887
110500,8840000,0.9355847835540771,0.010911392979323864,1378,0.9483886957168579
110600,8848000,0.4551634192466736,0.8071938753128052,1378,0.7816500663757324
110700,8856000,0.8320391625165939,0.45461320877075195,1378,0.9927682876586914
110800,8864000,0.8015200644731522,0.38324254751205444,1378,1.0001676082611084
110900,8872000,0.9774913918226957,0.025316786020994186,1378,0.9101774096488953
111000,8880000,0.9792872723191977,0.028770238161087036,1379,0.9326427578926086
111100,8888000,0.9079702123999596,0.07354613393545151,1379,0.7929744720458984
111200,8896000,0.925209604203701,0.0991675853729248,1379,0.908233642578125
111300,8904000,0.964178554713726,0.026686152443289757,1379,0.9543393850326538
111400,8912000,0.9688823334872723,0.031542085111141205,1379,0.9113866686820984
111500,8920000,0.986071695573628,0.023435279726982117,1379,0.9000822305679321
111600,8928000,0.9453357085585594,0.0630868449807167,1379,1.0001461505889893
111700,8936000,0.936207041144371,0.07139668613672256,1379,0.9026368856430054
111800,8944000,0.980325385928154,0.028659772127866745,1379,0.7041438221931458
111900,8952000,0.9700252469629049,0.018648086115717888,1379,0.8822479248046875
112000,8960000,0.9196728095412254,0.04250646010041237,1379,0.8183234930038452
112100,8968000,0.9642425589263439,0.15912607312202454,1379,0.7522906064987183
112200,8976000,0.9095342978835106,0.08278121054172516,1380,0.9844548106193542
112300,8984000,0.9824659172445536,0.014172544702887535,1380,0.9057704210281372
112400,8992000,0.9535243660211563,0.0486927255988121,1380,0.8521016240119934
112500,9000000,0.9718188252300024,0.11389906704425812,1380,0.8614466786384583
112600,9008000,0.9738444052636623,0.02534455992281437,1380,0.897345244884491
112700,9016000,0.973634859547019,0.02250366285443306,1380,0.9355748295783997
112800,9024000,0.9774886574596167,0.01586032286286354,1380,0.9764715433120728
112900,9032000,0.9743021614849567,0.05659199878573418,1380,0.7368785738945007
113000,9040000,0.5381651520729065,0.5019384622573853,1380,0.9000378847122192
113100,9048000,0.44488686323165894,0.1542530357837677,1380,0.8532747030258179
113200,9056000,0.9648512043058872,0.11580953747034073,1380,0.7559047937393188
113300,9064000,0.9572126902639866,0.031401872634887695,1380,0.9418994188308716
113400,9072000,0.8426832854747772,0.16857755184173584,1381,0.9353822469711304
113500,9080000,0.9471171237528324,0.04470689594745636,1381,0.8418956995010376
113600,9088000,0.9489207863807678,0.013485397212207317,1381,0.9721953272819519
113700,9096000,0.9734444748610258,0.014734327793121338,1381,0.7828398942947388
113800,9104000,0.9663515388965607,0.02751588448882103,1381,0.7998437881469727
113900,9112000,0.9756663609296083,0.04665534198284149,1381,0.9243415594100952
114000,9120000,0.9907285999506712,0.027138810604810715,1381,0.903035044670105
