total_timesteps,avg_norm_grads_f,loss,avg_norm_g,norm_grads_policy,avg_norm_k_dot_g,avg_norm_adj,loss_policy,loss_bc,fps,loss_q,loss_f,norm_grads_q,avg_norm_k,explained_variance,mean_episode_reward,mean_episode_length,norm_grads,entropy
9152000,1.872342824935913,0.3332303464412689,1.975602388381958,1.0705801248550415,1.7227617502212524,0.15824106335639954,-0.028991278260946274,,767,0.7412146329879761,-0.028991278260946274,2.0761687755584717,2.5101165771484375,0.6730992794036865,23.85,551.45,2.3278074264526367,0.8385694622993469
9184000,0.6858627796173096,0.027977632358670235,0.7084641456604004,0.22927789390087128,0.7701156139373779,0.02383745089173317,0.01824069581925869,,768,0.03721601516008377,0.01824069581925869,0.22307738661766052,2.2784838676452637,0.9884759783744812,22.9,666.325,0.3233262300491333,0.8871068954467773
9216000,1.5681722164154053,0.23059718310832977,1.6325089931488037,1.1277577877044678,1.5351368188858032,0.1098802238702774,0.061411548405885696,,768,0.3560333847999573,0.061411548405885696,1.2150332927703857,2.467437744140625,0.9012361764907837,30.15,811.45,1.716905117034912,0.8831060528755188
9248000,1.0334129333496094,-0.040608566254377365,1.1030657291412354,0.8016774654388428,1.064939022064209,0.10250377655029297,-0.11162271350622177,,768,0.15642838180065155,-0.11162271350622177,0.8151143789291382,2.301744222640991,0.9357527494430542,19.275,549.225,1.1234642267227173,0.7200043797492981
9280000,0.750788152217865,0.05613582581281662,0.7692283391952515,0.2921212613582611,0.7221149802207947,0.032365720719099045,0.02234475314617157,,768,0.08656562864780426,0.02234475314617157,0.37698230147361755,2.2302703857421875,0.9569717049598694,27.95,834.65,0.4846905767917633,0.9491744041442871
9312000,0.8204364776611328,0.05737823247909546,0.838863730430603,0.38969922065734863,0.7972592711448669,0.026265600696206093,0.020257486030459404,,768,0.09053865075111389,0.020257486030459404,0.46136996150016785,2.2866945266723633,0.9880728125572205,24.5,778.825,0.5965921878814697,0.8148582577705383
9344000,2.9013853073120117,0.0917976051568985,2.9832162857055664,1.1641682386398315,3.388310194015503,0.15358026325702667,-0.012214821763336658,,768,0.22335298359394073,-0.012214821763336658,0.8649426102638245,3.3246471881866455,0.9192065000534058,22.425,723.15,1.4804959297180176,0.7664060592651367
9376000,0.9714590311050415,0.03386853635311127,1.0277811288833618,0.5010770559310913,1.1093628406524658,0.054477155208587646,-0.04087034985423088,,768,0.16498786211013794,-0.04087034985423088,1.206756591796875,2.949791431427002,0.952568769454956,28.125,784.8,1.348568081855774,0.7755045890808105
9408000,0.6242356896400452,-0.06873100250959396,0.652073323726654,0.2460496425628662,0.6484346985816956,0.036947548389434814,-0.07534505426883698,,768,0.02928575873374939,-0.07534505426883698,0.24625782668590546,2.218989610671997,0.986509382724762,23.575,657.225,0.34827739000320435,0.802882969379425
9440000,1.1346838474273682,0.10012786090373993,1.2709598541259766,1.4510551691055298,3.36090350151062,0.10242650657892227,0.02030334807932377,,768,0.17423096299171448,0.02030334807932377,2.178344249725342,17.343008041381836,0.9809765815734863,23.7,833.325,2.3580052852630615,0.7290970087051392
9472000,1.0801094770431519,-0.10704165697097778,1.2161117792129517,0.9760600924491882,1.3241132497787476,0.16926276683807373,-0.20347435772418976,,768,0.20904088020324707,-0.20347435772418976,1.5348843336105347,2.556323528289795,0.9419562816619873,32.2,1107.65,1.800727367401123,0.8087743520736694
9504000,0.8052934408187866,0.03735902160406113,0.822577178478241,0.47360771894454956,0.8831096887588501,0.023892231285572052,0.012864870019257069,,768,0.0650533139705658,0.012864870019257069,0.3679598569869995,2.7119555473327637,0.9826358556747437,14.8,551.65,0.5911453366279602,0.8032506108283997
9536000,0.8129011392593384,0.09110561013221741,0.8214691877365112,0.3570864498615265,0.9862852096557617,0.011386553756892681,0.07307533174753189,,768,0.05150280147790909,0.07307533174753189,0.36734098196029663,2.603440761566162,0.9757084250450134,17.075,512.2,0.42990776896476746,0.7721123099327087
9568000,0.9830093383789062,-0.08622025698423386,1.0162549018859863,0.5216444730758667,0.9929388165473938,0.04263310879468918,-0.12962660193443298,,769,0.10254889726638794,-0.12962660193443298,0.7898086905479431,3.4209587574005127,0.9710805416107178,26.225,580.175,0.9564968347549438,0.7868102788925171
9600000,1.1269752979278564,0.07207994163036346,1.137078046798706,0.3217555284500122,1.4585402011871338,0.012339398264884949,0.047549206763505936,,769,0.06456663459539413,0.047549206763505936,0.39989277720451355,2.2225253582000732,0.9790528416633606,26.825,731.7,0.5071800351142883,0.7752578854560852
9632000,1.4286119937896729,0.000582781620323658,1.9477033615112305,0.7258603572845459,5.293492317199707,0.2369060218334198,-0.05046714469790459,,769,0.11908751726150513,-0.05046714469790459,0.9250820875167847,2.5192763805389404,0.9705137014389038,17.425,541.725,1.1693586111068726,0.8493832349777222
9664000,1.3393752574920654,-0.012062710709869862,1.3980352878570557,0.8380259871482849,0.8280911445617676,0.17437796294689178,-0.07090725004673004,,769,0.13593080639839172,-0.07090725004673004,1.0544016361236572,2.547032117843628,0.9319233894348145,30.925,861.825,1.3710311651229858,0.9120863676071167
9696000,19.884578704833984,-0.054945558309555054,22.630407333374023,0.5126489996910095,22.474594116210938,5.1858625411987305,-0.06583189964294434,,769,0.03671357035636902,-0.06583189964294434,0.2805945873260498,2.479431629180908,0.9908139109611511,26.05,691.625,0.6020374894142151,0.7470444440841675
9728000,1.069432258605957,0.1671549677848816,1.0855103731155396,0.478455513715744,1.2008683681488037,0.021258756518363953,0.11276904493570328,,769,0.12479831278324127,0.11276904493570328,0.8711926937103271,2.7033510208129883,0.9603636860847473,19.9,655.875,0.9641299843788147,0.8013240098953247
9760000,0.3976724147796631,-0.03622839227318764,0.4075815677642822,0.16854320466518402,0.3920672833919525,0.011245417408645153,-0.03820059448480606,,769,0.021110612899065018,-0.03820059448480606,0.21672700345516205,2.115821599960327,0.9902791976928711,26.75,682.0,0.2809232473373413,0.8583104014396667
9792000,0.8961629867553711,0.10846821218729019,0.9240525960922241,0.5328900814056396,0.9805488586425781,0.03947056084871292,0.00890552531927824,,769,0.21643134951591492,0.00890552531927824,0.37210187315940857,2.1086997985839844,0.8968278765678406,22.9,778.2,0.6524955630302429,0.8652984499931335
9824000,0.7437688708305359,-0.062147531658411026,0.8228257894515991,0.36188435554504395,0.9498828649520874,0.07622276246547699,-0.07732482999563217,,769,0.046104736626148224,-0.07732482999563217,0.42445212602615356,2.151352882385254,0.9847394824028015,21.225,675.275,0.5312924385070801,0.7875069379806519
9856000,1.1127320528030396,0.23435260355472565,1.1388096809387207,0.6829952597618103,1.2067959308624268,0.03409109264612198,0.12346039712429047,,769,0.23809616267681122,0.12346039712429047,0.8115949630737305,2.0538036823272705,0.8916534781455994,25.15,738.025,1.1659284830093384,0.8155868649482727
9888000,1.0122551918029785,0.05817714333534241,1.0720669031143188,0.6569366455078125,1.316630244255066,0.058294981718063354,-0.027447443455457687,,769,0.18595831096172333,-0.027447443455457687,1.0148543119430542,4.090914726257324,0.9667465090751648,22.425,555.125,1.2304985523223877,0.7354574203491211
9920000,0.5599163174629211,-0.004041679203510284,0.5856723785400391,0.2833073139190674,0.6844155192375183,0.023300953209400177,-0.01410579215735197,,769,0.03665861859917641,-0.01410579215735197,0.3292658030986786,2.520352840423584,0.9852395057678223,27.55,660.5,0.42539292573928833,0.8265196681022644
9952000,2.907580852508545,0.27443715929985046,4.541534900665283,1.028586745262146,30.305627822875977,0.4633089005947113,-0.15642262995243073,,769,0.8770149946212769,-0.15642262995243073,1.8228360414505005,49.20686721801758,0.827362060546875,29.8,779.8,2.1879019737243652,0.7647733688354492
9984000,1.960447907447815,0.09795742481946945,2.148867130279541,1.643727421760559,2.1976120471954346,0.31615811586380005,-0.15363158285617828,,769,0.5175126791000366,-0.15363158285617828,1.5245566368103027,2.146728038787842,0.8642433881759644,24.375,726.7,2.2864675521850586,0.7167332768440247
10016000,1.172995686531067,0.023987669497728348,1.2290350198745728,0.8746719360351562,1.337730050086975,0.07207591831684113,-0.04982413724064827,,770,0.16442348062992096,-0.04982413724064827,0.835587203502655,2.5923962593078613,0.9477395415306091,24.85,879.125,1.2249822616577148,0.8399934768676758
10048000,1.1935935020446777,0.1558520644903183,1.2390704154968262,0.877076268196106,1.2991063594818115,0.06289468705654144,-0.0027436234522610903,,770,0.3335299789905548,-0.0027436234522610903,0.6408832669258118,2.41709566116333,0.8494658470153809,21.425,592.75,1.122097134590149,0.8169313669204712
10080000,0.845752477645874,0.10020414739847183,0.877888560295105,0.4649113416671753,1.2320715188980103,0.031486522406339645,0.03813006356358528,,770,0.13831746578216553,0.03813006356358528,0.7783116102218628,3.746582508087158,0.9789624214172363,19.55,713.425,0.9180917739868164,0.7084647417068481
10112000,10.501197814941406,-0.032182689756155014,10.634145736694336,0.6076563596725464,2.986860990524292,0.9417265057563782,-0.13293954730033875,,770,0.21668386459350586,-0.13293954730033875,1.6592880487442017,2.637930393218994,0.9235547780990601,22.1,590.575,1.715706467628479,0.758507490158081
10144000,1.1263127326965332,0.1280418187379837,1.161639928817749,0.7756777405738831,1.2375344038009644,0.03683938831090927,0.0432107113301754,,770,0.18530800938606262,0.0432107113301754,0.9096207022666931,2.511746644973755,0.9485971927642822,20.35,637.425,1.2158763408660889,0.7822897434234619
10176000,1.419680118560791,0.14938698709011078,1.5127122402191162,0.6505690217018127,1.8904939889907837,0.1614527404308319,0.07058022916316986,,770,0.1744859516620636,0.07058022916316986,0.8700026273727417,5.364371299743652,0.9628390073776245,25.775,698.7,1.1070890426635742,0.8436223864555359
10208000,1.5166641473770142,0.10161344707012177,1.6061824560165405,0.6828180551528931,1.8187198638916016,0.11806894838809967,-0.005769719369709492,,770,0.23066678643226624,-0.005769719369709492,0.6330476403236389,2.3816635608673096,0.8865020275115967,17.65,512.75,0.9388485550880432,0.7950222492218018
10240000,1.7420488595962524,-0.08438729494810104,1.778725266456604,0.6562792062759399,0.9865387678146362,0.180019348859787,-0.11871586740016937,,770,0.0840585008263588,-0.11871586740016937,0.8866004943847656,2.8482604026794434,0.9813511371612549,19.45,556.65,1.0351256132125854,0.7700677514076233
10272000,1.1150257587432861,0.18922467529773712,1.1292248964309692,0.7514292001724243,1.041747808456421,0.013937996700406075,0.09423818439245224,,770,0.20569419860839844,0.09423818439245224,1.1540896892547607,2.4003705978393555,0.9648669362068176,27.35,731.775,1.3562253713607788,0.7860615849494934
10304000,0.765701174736023,0.05350794643163681,0.7767831683158875,0.4063696563243866,8.5706148147583,0.01485694944858551,0.03682730719447136,,770,0.04814030975103378,0.03682730719447136,0.26475411653518677,66.80376434326172,0.9891188144683838,20.85,670.225,0.48528239130973816,0.738951563835144
10336000,0.6930673718452454,0.10360604524612427,0.7114710807800293,0.9818599820137024,0.8308051228523254,0.0181881133466959,0.021389316767454147,,770,0.18056443333625793,0.021389316767454147,1.4849870204925537,3.227412462234497,0.964657187461853,23.65,751.675,1.790581226348877,0.8065489530563354
10368000,0.9835377931594849,-0.013873552903532982,1.0465357303619385,1.5498385429382324,1.074196457862854,0.0875663161277771,-0.13950115442276,,770,0.26805469393730164,-0.13950115442276,1.2445038557052612,2.2314815521240234,0.9019589424133301,22.075,564.75,2.0375542640686035,0.8399745225906372
10400000,1.1886790990829468,-0.014849254861474037,1.25787353515625,1.0660195350646973,1.1732661724090576,0.1883552521467209,-0.0487835630774498,,771,0.08287551254034042,-0.0487835630774498,0.652971625328064,2.4493117332458496,0.9859668612480164,22.225,616.2,1.2549206018447876,0.7503448724746704
10432000,0.7506375908851624,0.051272522658109665,0.7800729870796204,0.4149111807346344,0.778605580329895,0.031873900443315506,0.0023740120232105255,,771,0.1119375079870224,0.0023740120232105255,0.7386010885238647,2.0700523853302,0.9696203470230103,20.625,632.675,0.8362072706222534,0.7070242166519165
10464000,1.084354043006897,0.14502261579036713,1.1546237468719482,0.7976006865501404,0.9892703294754028,0.16485972702503204,0.037801459431648254,,771,0.23166806995868683,0.037801459431648254,0.606208086013794,2.1003825664520264,0.8639412522315979,19.725,590.825,1.043658971786499,0.8612884283065796
10496000,3.0660157203674316,-0.045492079108953476,3.107100248336792,0.8165376782417297,23.766565322875977,0.049007244408130646,-0.08434467762708664,,771,0.09371218830347061,-0.08434467762708664,0.47554394602775574,108.59980773925781,0.9705550074577332,29.975,875.15,0.961845338344574,0.8003495931625366
10528000,2.043391704559326,0.06360284239053726,2.1877665519714355,0.948241651058197,1.9748455286026,0.30557870864868164,0.026031440123915672,,771,0.09080414474010468,0.026031440123915672,0.3752601742744446,2.2365269660949707,0.9698212146759033,16.575,599.6,1.0364809036254883,0.783067524433136
10560000,0.6961026191711426,0.004876615479588509,0.7213224768638611,0.3833443224430084,0.8120006322860718,0.02777768112719059,-0.015165597200393677,,771,0.05561475828289986,-0.015165597200393677,0.33551833033561707,2.5082240104675293,0.9759005904197693,23.275,720.3,0.5025528073310852,0.7765166759490967
10592000,0.6506746411323547,-0.0030330782756209373,0.6849588751792908,0.49884411692619324,0.7240184545516968,0.04896002635359764,-0.033713385462760925,,771,0.07662715762853622,-0.033713385462760925,0.4441790282726288,2.2415611743927,0.9712096452713013,19.25,861.95,0.655826210975647,0.7633271813392639
10624000,0.6913081407546997,0.02481912635266781,0.7214149832725525,0.48962363600730896,1.067617654800415,0.03400086611509323,-0.02865239605307579,,771,0.12184647470712662,-0.02865239605307579,0.7328827381134033,4.896043300628662,0.9759719371795654,20.65,593.65,0.8713801503181458,0.7451715469360352
10656000,1.2951924800872803,0.2302825152873993,1.3774462938308716,0.8583675622940063,1.3728026151657104,0.11690787971019745,-0.018973302096128464,,771,0.5162695050239563,-0.018973302096128464,1.3059078454971313,2.691481113433838,0.28656959533691406,25.5,659.825,1.6087886095046997,0.8878936767578125
10688000,0.8369715213775635,-0.027224821969866753,0.9168502688407898,0.39633747935295105,1.4188684225082397,0.05924729257822037,-0.07109865546226501,,771,0.10407306998968124,-0.07109865546226501,0.8269026279449463,2.6017308235168457,0.9298361539840698,18.2,629.95,0.9248294234275818,0.8162701725959778
10720000,0.5187608599662781,-0.0509975366294384,0.5486229658126831,0.24777480959892273,0.5700804591178894,0.03282667696475983,-0.060341574251651764,,772,0.03521881625056267,-0.060341574251651764,0.25096046924591064,2.038800001144409,0.9848085641860962,27.625,728.55,0.3363853991031647,0.8265372514724731
10752000,1.4636919498443604,-0.047552283853292465,1.6036291122436523,0.8489373922348022,1.6017329692840576,0.2368340939283371,-0.08183596283197403,,772,0.08354873955249786,-0.08183596283197403,0.6710041761398315,2.1347849369049072,0.9756094217300415,18.125,799.85,1.092150092124939,0.749069094657898
10784000,0.7398988008499146,0.05930689349770546,0.7544788122177124,0.4390353262424469,0.8809829950332642,0.018747583031654358,0.02464146912097931,,772,0.08663877099752426,0.02464146912097931,0.7376918196678162,2.6179797649383545,0.9448186159133911,20.3,570.1,0.8515605330467224,0.8653963804244995
10816000,4.10223388671875,0.15118733048439026,4.305845260620117,1.393143653869629,3.0404441356658936,0.4735967218875885,-0.18431948125362396,,772,0.6861542463302612,-0.18431948125362396,1.7195073366165161,4.308990478515625,0.9415021538734436,20.425,484.975,2.226764678955078,0.7570319175720215
10848000,0.7217139005661011,-0.010400790721178055,0.7474727630615234,0.561457633972168,0.6891854405403137,0.037696123123168945,-0.12628698348999023,,772,0.24614496529102325,-0.12628698348999023,2.8368334770202637,3.765921115875244,0.965002179145813,20.9,509.9,2.9023492336273193,0.718629002571106
10880000,1.490407109260559,0.38436010479927063,1.517691731452942,1.4211817979812622,2.545802354812622,0.02875618264079094,0.13095811009407043,,772,0.5212500691413879,0.13095811009407043,3.0337131023406982,9.566835403442383,0.9355058670043945,21.45,568.475,3.3876736164093018,0.7223045229911804
10912000,0.6211579442024231,-0.0388457365334034,0.7085661888122559,0.4026173949241638,1.0364861488342285,0.06311283260583878,-0.08082687109708786,,772,0.09961038082838058,-0.08082687109708786,0.7677279710769653,3.2889037132263184,0.9677821397781372,19.05,485.025,0.8969380855560303,0.7824055552482605
10944000,1.0184555053710938,0.24515032768249512,1.137200117111206,0.6289659738540649,1.804718017578125,0.1416938602924347,-0.03194090723991394,,772,0.5701859593391418,-0.03194090723991394,1.4450980424880981,7.094405174255371,0.8088782429695129,20.05,530.925,1.5553338527679443,0.8001739382743835
10976000,1.136222243309021,-0.023907121270895004,1.2106046676635742,0.5471656322479248,1.5322405099868774,0.09331248700618744,-0.0665140450000763,,772,0.10180506855249405,-0.0665140450000763,0.504199206829071,4.546351432800293,0.957673192024231,23.15,641.775,0.7640289664268494,0.8295610547065735
