nupdates,explained_variance,value_loss,total_timesteps,policy_entropy,fps
5000,0.7750180512666702,0.007922702468931675,400000,1.3832955360412598,749
5100,0.7405461668968201,0.001253911992534995,408000,1.3857169151306152,755
5200,0.2709570527076721,0.008269678801298141,416000,1.3830642700195312,761
5300,0.7785108238458633,0.01591450534760952,424000,1.3823899030685425,766
5400,0.698387861251831,0.006846980657428503,432000,1.3843187093734741,771
5500,0.7467223703861237,0.009566360153257847,440000,1.3856168985366821,776
5600,0.6466102302074432,0.011936085298657417,448000,1.3802019357681274,782
5700,0.8805844187736511,0.006718835327774286,456000,1.3821979761123657,787
5800,0.717441737651825,0.01773959770798683,464000,1.3840203285217285,791
5900,0.8893578052520752,0.005268603563308716,472000,1.3847236633300781,796
6000,0.8744061887264252,0.005150264594703913,480000,1.3822946548461914,801
6100,0.8866428807377815,0.0017364766681566834,488000,1.382378339767456,805
6200,0.7379518747329712,0.025500470772385597,496000,1.3816349506378174,810
6300,0.8206714540719986,0.025183137506246567,504000,1.377784013748169,814
6400,0.5868691802024841,0.007344978395849466,512000,1.3804632425308228,818
6500,0.81415656208992,0.012301838025450706,520000,1.3761448860168457,822
6600,0.9403472915291786,0.0034557755570858717,528000,1.3761192560195923,826
6700,0.5554241240024567,0.009035101160407066,536000,1.373660683631897,830
6800,0.9211718365550041,0.010401712730526924,544000,1.3763809204101562,834
6900,0.8244648873806,0.0015658487100154161,552000,1.3750349283218384,838
7000,0.8800380006432533,0.006904131267219782,560000,1.3775659799575806,842
7100,0.9302269145846367,0.004119573626667261,568000,1.3740257024765015,846
7200,0.9202942699193954,0.009939314797520638,576000,1.3618165254592896,849
7300,0.9450822658836842,0.0025279587134718895,584000,1.3658766746520996,853
7400,0.9050494506955147,0.0037859748117625713,592000,1.374018669128418,857
7500,0.6941590905189514,0.018843915313482285,600000,1.3608672618865967,860
7600,0.9418866187334061,0.007504633162170649,608000,1.3664460182189941,863
7700,0.9047612622380257,0.004468558821827173,616000,1.3630129098892212,867
7800,0.3648509383201599,0.014203501865267754,624000,1.3733575344085693,870
7900,0.5952214300632477,0.03900912031531334,632000,1.365217924118042,874
8000,0.4199714660644531,0.007823849096894264,640000,1.358636498451233,877
8100,0.9362892955541611,0.010413406416773796,648000,1.3305079936981201,880
8200,0.8828136995434761,0.009489906951785088,656000,1.3553386926651,883
8300,0.9273878112435341,0.0063698785379529,664000,1.3607637882232666,886
8400,0.9396071657538414,0.009913282468914986,672000,1.3603999614715576,889
8500,0.9466851428151131,0.008495609275996685,680000,1.3531954288482666,892
8600,0.9487267732620239,0.003326867939904332,688000,1.3632910251617432,895
8700,0.9419189877808094,0.007049278821796179,696000,1.3602629899978638,897
8800,0.9369030296802521,0.008560245856642723,704000,1.346623420715332,900
8900,0.9164267778396606,0.0037761502899229527,712000,1.3581860065460205,903
9000,0.9416396804153919,0.004344725050032139,720000,1.349092721939087,905
9100,0.9787999857217073,0.0025373236276209354,728000,1.3521391153335571,908
9200,0.9723944403231144,0.005347845144569874,736000,1.3519335985183716,910
9300,0.9498509988188744,0.004230212420225143,744000,1.342462420463562,913
9400,0.9890337521210313,0.0015579595929011703,752000,1.3523985147476196,916
9500,0.9750855099409819,0.001533568138256669,760000,1.3571304082870483,918
9600,0.96492750197649,0.004126319661736488,768000,1.3363237380981445,920
9700,0.8699037432670593,0.01711028441786766,776000,1.3586022853851318,923
9800,0.9642817601561546,0.004944629967212677,784000,1.3494666814804077,925
9900,0.9018271639943123,0.01387986820191145,792000,1.3605904579162598,928
10000,0.903056412935257,0.009517572820186615,800000,1.3661420345306396,930
10100,0.9642879143357277,0.0036237232852727175,808000,1.3510916233062744,932
10200,0.9612532444298267,0.005388261284679174,816000,1.3580543994903564,934
10300,0.934177078306675,0.006684900261461735,824000,1.3704078197479248,937
10400,0.9889980060979724,0.0018023857846856117,832000,1.3464723825454712,939
10500,0.8691665232181549,0.017702562734484673,840000,1.347290277481079,941
10600,0.9601496309041977,0.0030269369017332792,848000,1.350594401359558,943
10700,0.9706906229257584,0.004629491828382015,856000,1.3550808429718018,945
10800,0.9753210414201021,0.0026474371552467346,864000,1.3525512218475342,947
10900,0.9762874413281679,0.0016689470503479242,872000,1.3452794551849365,949
11000,0.7782601863145828,0.024012736976146698,880000,1.3492786884307861,951
11100,0.8989482820034027,0.016852552071213722,888000,1.352733850479126,953
11200,0.992783569265157,0.0012618510518223047,896000,1.3350450992584229,955
11300,0.9830263406038284,0.00312613183632493,904000,1.3550338745117188,957
11400,0.98254637978971,0.0015268990537151694,912000,1.3574607372283936,959
11500,0.9681359529495239,0.0009745401330292225,920000,1.3635444641113281,960
11600,0.8897509723901749,0.010998541489243507,928000,1.3673696517944336,962
11700,0.989163538441062,0.0005563392187468708,936000,1.3603683710098267,964
11800,0.9779771398752928,0.0018818903481587768,944000,1.356736183166504,966
11900,0.9899934381246567,0.001535989111289382,952000,1.3580000400543213,967
12000,0.9839786160737276,0.000981322955340147,960000,1.3606287240982056,969
12100,0.9899451239034534,0.0016338847344741225,968000,1.3501856327056885,971
12200,0.9807029701769352,0.0019449765095487237,976000,1.3606504201889038,973
12300,0.9911150811240077,0.00041616830276325345,984000,1.3733768463134766,974
12400,0.9904678082093596,0.0010298265842720866,992000,1.3552316427230835,976
12500,0.9872811390087008,0.001740843988955021,1000000,1.365328073501587,977
12600,0.9792823828756809,0.003828681306913495,1008000,1.3398298025131226,979
12700,0.9399577528238297,0.0076163532212376595,1016000,1.3487892150878906,981
12800,0.9421497657895088,0.009086434729397297,1024000,1.363846778869629,982
12900,0.8085377365350723,0.014688949100673199,1032000,1.3648043870925903,984
13000,0.9891619654372334,0.001182779436931014,1040000,1.3572531938552856,985
13100,0.9678546041250229,0.0008724144427105784,1048000,1.3651807308197021,987
13200,0.979923827573657,0.0015599268954247236,1056000,1.363073706626892,988
13300,0.8722101449966431,0.018878456205129623,1064000,1.3677397966384888,990
13400,0.9819228202104568,0.0022467938251793385,1072000,1.3567709922790527,991
13500,0.9805755112320185,0.00273571303114295,1080000,1.3533542156219482,993
13600,0.9220801889896393,0.007883613929152489,1088000,1.3578811883926392,994
13700,0.9772383347153664,0.001376746455207467,1096000,1.3706319332122803,996
13800,0.9769363775849342,0.0035281204618513584,1104000,1.3397979736328125,997
13900,0.9766941927373409,0.0022895685397088528,1112000,1.3685417175292969,998
14000,0.9501545801758766,0.004767233040183783,1120000,1.35333251953125,1000
14100,0.7921241074800491,0.004518776200711727,1128000,1.3725570440292358,1001
14200,0.8805007562041283,0.007955254055559635,1136000,1.360519289970398,1002
14300,0.9877904569730163,0.0014542060671374202,1144000,1.3618614673614502,1004
14400,0.9173397496342659,0.004298659041523933,1152000,1.369210958480835,1005
14500,0.9916527662426233,0.0014461027458310127,1160000,1.3641140460968018,1006
14600,0.9705550577491522,0.004541337490081787,1168000,1.3548879623413086,1008
14700,0.8926378563046455,0.009826479479670525,1176000,1.3673135042190552,1009
14800,0.9636092744767666,0.004507296718657017,1184000,1.3556830883026123,1010
14900,0.9941006354056299,0.0009786008158698678,1192000,1.3620498180389404,1011
15000,0.9917945023626089,0.0011052077170461416,1200000,1.3601469993591309,1013
15100,0.9907677238807082,0.0013665494043380022,1208000,1.357841968536377,1014
15200,0.9927224717102945,0.0008098523830994964,1216000,1.3523348569869995,1015
15300,0.9897524770349264,0.001306168152950704,1224000,1.3479244709014893,1016
15400,0.9891622941941023,0.00076796900248155,1232000,1.3474395275115967,1018
15500,0.9978875811211765,0.00030214828439056873,1240000,1.351823329925537,1019
15600,0.99257772276178,0.0010051873978227377,1248000,1.3530094623565674,1020
15700,0.986498742364347,0.0015666525578126311,1256000,1.35416841506958,1021
15800,0.9917042823508382,0.0014148441841825843,1264000,1.3309545516967773,1022
15900,0.9823002517223358,0.004232726059854031,1272000,1.3637573719024658,1023
16000,0.9917401783168316,0.0009265440749004483,1280000,1.3610341548919678,1024
16100,0.9889374701306224,0.0018648810219019651,1288000,1.3560774326324463,1025
16200,0.9923142450861633,0.0010712090879678726,1296000,1.3583905696868896,1026
16300,0.9937949273735285,0.0007447456009685993,1304000,1.3343524932861328,1028
16400,0.994396114256233,0.0009582189959473908,1312000,1.357283592224121,1029
16500,0.9884212967008352,0.0016848553204908967,1320000,1.3614170551300049,1030
16600,0.9832139257341623,0.0030574395786970854,1328000,1.3510854244232178,1031
16700,0.9663330689072609,0.0026434999890625477,1336000,1.3788602352142334,1032
16800,0.8852827027440071,0.014765763655304909,1344000,1.3729140758514404,1033
16900,0.9933093432337046,0.0011656282003968954,1352000,1.360343337059021,1034
17000,0.9472534209489822,0.00400658929720521,1360000,1.3750741481781006,1035
17100,0.8662872016429901,0.011142297647893429,1368000,1.3669500350952148,1036
17200,0.97575269266963,0.003068700432777405,1376000,1.3671653270721436,1037
17300,0.800497829914093,0.023220781236886978,1384000,1.379425287246704,1038
17400,0.9794924575835466,0.0018583566416054964,1392000,1.338878870010376,1039
17500,0.9729939438402653,0.0014343780931085348,1400000,1.3716731071472168,1040
17600,0.9947621850296855,0.0010130144655704498,1408000,1.368072271347046,1040
17700,0.9857522109523416,0.0021552382968366146,1416000,1.3594696521759033,1041
17800,0.9795219618827105,0.001674393774010241,1424000,1.3691370487213135,1042
17900,0.9629482068121433,0.0012044614413753152,1432000,1.3807716369628906,1043
18000,0.9845552342012525,0.0028300476260483265,1440000,1.355891466140747,1044
18100,0.9432483725249767,0.005053674336522818,1448000,1.36037278175354,1045
18200,0.9328286126255989,0.007969556376338005,1456000,1.3449499607086182,1046
18300,0.9499079585075378,0.0026888977736234665,1464000,1.3739964962005615,1047
18400,0.983012517914176,0.0016514506423845887,1472000,1.3627989292144775,1048
18500,0.9819961283355951,0.0033421367406845093,1480000,1.3402564525604248,1049
18600,0.9941670312546194,0.0008995421230792999,1488000,1.3497650623321533,1049
18700,0.9905229257419705,0.0012042565504088998,1496000,1.3392868041992188,1050
18800,0.8656330406665802,0.017978426069021225,1504000,1.353982925415039,1051
18900,0.8108521550893784,0.024343596771359444,1512000,1.3687127828598022,1052
19000,0.9859041851013899,0.0007794554112479091,1520000,1.3698718547821045,1053
19100,0.9078086167573929,0.008213701657950878,1528000,1.3665403127670288,1054
19200,0.9567266143858433,0.0035817897878587246,1536000,1.3575431108474731,1055
19300,0.9755778275430202,0.003851950168609619,1544000,1.3609015941619873,1055
19400,0.9761827904731035,0.0020944178104400635,1552000,1.3762264251708984,1056
19500,0.8849262595176697,0.00915151834487915,1560000,1.3608629703521729,1057
19600,0.8752341344952583,0.009044594131410122,1568000,1.3626376390457153,1058
19700,0.941793579608202,0.0036443036515265703,1576000,1.360309362411499,1059
19800,0.9384395927190781,0.006866233889013529,1584000,1.3487322330474854,1060
19900,0.9615148641169071,0.004871106706559658,1592000,1.3544093370437622,1060
20000,0.9137834385037422,0.005703862756490707,1600000,1.3601975440979004,1061
20100,0.5681125223636627,0.021687032654881477,1608000,1.3721392154693604,1062
20200,0.9231803044676781,0.008051455020904541,1616000,1.3601468801498413,1063
20300,0.9031609520316124,0.010233575478196144,1624000,1.3637044429779053,1063
20400,0.9793296400457621,0.002917713485658169,1632000,1.3477709293365479,1064
20500,0.9850525045767426,0.0015565099893137813,1640000,1.3609768152236938,1065
20600,0.9309650138020515,0.004591598175466061,1648000,1.3581658601760864,1066
20700,0.9408534839749336,0.009172534570097923,1656000,1.3379733562469482,1066
20800,0.7354335784912109,0.035945672541856766,1664000,1.3666223287582397,1067
20900,0.973441680893302,0.002078138990327716,1672000,1.356428861618042,1068
21000,0.3231850266456604,0.041967250406742096,1680000,1.3684961795806885,1069
21100,0.9703049045056105,0.001758788712322712,1688000,1.3568308353424072,1069
21200,0.8032913058996201,0.02812405489385128,1696000,1.3553576469421387,1070
21300,0.8909067139029503,0.010709771886467934,1704000,1.369647741317749,1071
21400,0.9187620654702187,0.008729149587452412,1712000,1.3201932907104492,1072
21500,0.8496589660644531,0.013700857758522034,1720000,1.343088150024414,1072
21600,0.6674824357032776,0.02673688530921936,1728000,1.3329763412475586,1073
21700,0.9401795566082001,0.003957439213991165,1736000,1.326941728591919,1074
21800,0.9115830361843109,0.014641853980720043,1744000,1.3585712909698486,1074
21900,0.9139408990740776,0.007719320245087147,1752000,1.3317372798919678,1075
22000,0.456035852432251,0.03283386677503586,1760000,1.3406721353530884,1076
22100,0.8763843327760696,0.010520830750465393,1768000,1.3422260284423828,1076
22200,0.8988701179623604,0.007539680693298578,1776000,1.323452115058899,1077
22300,0.5052743554115295,0.03671397268772125,1784000,1.3264350891113281,1078
22400,0.8695592135190964,0.012712019495666027,1792000,1.3043663501739502,1078
22500,0.9427590183913708,0.004734950605779886,1800000,1.270379900932312,1079
22600,0.9673694670200348,0.005291902460157871,1808000,1.3072640895843506,1080
22700,0.7443761229515076,0.029438719153404236,1816000,1.2770339250564575,1081
22800,0.9053363427519798,0.00997527688741684,1824000,1.3265345096588135,1081
22900,0.9493223056197166,0.004317379556596279,1832000,1.2989838123321533,1082
23000,0.8787030577659607,0.006478242576122284,1840000,1.2984260320663452,1083
23100,0.9739457592368126,0.002244127681478858,1848000,1.316747784614563,1083
23200,0.8590629249811172,0.015879521146416664,1856000,1.330524206161499,1084
23300,0.9880770528689027,0.002047771355137229,1864000,1.3409701585769653,1085
23400,0.9432911649346352,0.0073923384770751,1872000,1.324007272720337,1085
23500,0.9655439481139183,0.002811853541061282,1880000,1.324283480644226,1086
23600,0.9296412318944931,0.004451095592230558,1888000,1.3467235565185547,1087
23700,0.6808663904666901,0.011917093768715858,1896000,1.3323676586151123,1087
23800,0.8795277923345566,0.02042306214570999,1904000,1.3503671884536743,1088
23900,0.8532504737377167,0.01899385266005993,1912000,1.3447482585906982,1088
24000,0.981708712875843,0.0020398504566401243,1920000,1.3342926502227783,1089
24100,0.8935950994491577,0.002706344472244382,1928000,1.357759714126587,1090
24200,0.9323908537626266,0.004792249761521816,1936000,1.3384424448013306,1090
24300,0.7213331460952759,0.03155926614999771,1944000,1.3267114162445068,1091
24400,0.9793556872755289,0.003372136503458023,1952000,1.3291150331497192,1091
24500,0.8927042856812477,0.010761087760329247,1960000,1.3316128253936768,1092
24600,0.9860367653891444,0.002166429068893194,1968000,1.3209388256072998,1092
24700,0.9539612047374249,0.004190959967672825,1976000,1.3309543132781982,1093
24800,0.9767336696386337,0.004500614013522863,1984000,1.3244048357009888,1094
24900,0.928093820810318,0.008759604766964912,1992000,1.3351078033447266,1094
25000,0.8180810064077377,0.013410240411758423,2000000,1.3279985189437866,1095
25100,0.7300017774105072,0.03032834455370903,2008000,1.2865946292877197,1095
25200,0.469002902507782,0.03510142117738724,2016000,1.312612533569336,1096
25300,0.9199153631925583,0.00972621701657772,2024000,1.3131494522094727,1097
25400,0.9196634367108345,0.004306803457438946,2032000,1.3177353143692017,1097
25500,0.9549276679754257,0.004839994478970766,2040000,1.299375295639038,1098
25600,0.9524492211639881,0.003370364662259817,2048000,1.3050894737243652,1098
25700,0.979995608329773,0.0023428613785654306,2056000,1.33267343044281,1099
25800,0.80628402531147,0.01616879552602768,2064000,1.3119919300079346,1099
25900,0.909358911216259,0.011014057323336601,2072000,1.2950174808502197,1100
26000,0.8273470401763916,0.01445773709565401,2080000,1.3262892961502075,1101
26100,0.9201543405652046,0.010184913873672485,2088000,1.2988802194595337,1101
26200,0.9241057112812996,0.006426868494600058,2096000,1.3332343101501465,1102
26300,0.9115112647414207,0.010950698517262936,2104000,1.3054381608963013,1102
26400,0.9257756769657135,0.005478019826114178,2112000,1.3183588981628418,1103
26500,0.7413336932659149,0.026995986700057983,2120000,1.3127845525741577,1103
26600,0.8939277902245522,0.009631980210542679,2128000,1.2472097873687744,1104
26700,0.902926616370678,0.0069671692326664925,2136000,1.2647111415863037,1104
26800,0.9709890428930521,0.0038348555099219084,2144000,1.3136698007583618,1105
26900,0.9774955846369267,0.004251019097864628,2152000,1.3030039072036743,1105
27000,0.6783853769302368,0.030826875939965248,2160000,1.3199193477630615,1106
27100,0.8017499148845673,0.016172096133232117,2168000,1.2951829433441162,1106
27200,0.8060214519500732,0.03541891649365425,2176000,1.2875581979751587,1107
27300,0.9407399632036686,0.006099148653447628,2184000,1.2565752267837524,1108
27400,0.8276936113834381,0.014681401662528515,2192000,1.3170323371887207,1108
27500,0.953021626919508,0.006086211651563644,2200000,1.3289085626602173,1109
27600,0.9184637665748596,0.012165194377303123,2208000,1.281241536140442,1109
27700,0.8261746764183044,0.01500886119902134,2216000,1.2690937519073486,1110
27800,0.9367258846759796,0.006154356058686972,2224000,1.2345887422561646,1110
27900,0.7220856845378876,0.013625286519527435,2232000,1.2988364696502686,1111
28000,0.7114137709140778,0.0303967148065567,2240000,1.2943460941314697,1111
28100,0.9365676194429398,0.004952562041580677,2248000,1.2372682094573975,1112
28200,0.8630263656377792,0.010106567293405533,2256000,1.2527815103530884,1112
28300,0.898534283041954,0.011322068981826305,2264000,1.2748137712478638,1113
28400,0.938491553068161,0.009789301082491875,2272000,1.2421743869781494,1113
28500,0.9374644458293915,0.005980166606605053,2280000,1.2952131032943726,1114
28600,0.9522172994911671,0.005438436288386583,2288000,1.2499668598175049,1114
28700,0.6771352589130402,0.02938384748995304,2296000,1.2842464447021484,1115
28800,0.881883941590786,0.010327470488846302,2304000,1.260956048965454,1115
28900,0.8764591813087463,0.017917828634381294,2312000,1.3084088563919067,1116
29000,0.9020976275205612,0.005177346058189869,2320000,1.3495762348175049,1116
29100,0.9440597966313362,0.008925294503569603,2328000,1.303672432899475,1117
29200,0.5877236425876617,0.04523331671953201,2336000,1.2821996212005615,1117
29300,0.8600209057331085,0.012428677640855312,2344000,1.2649766206741333,1118
29400,0.7529442310333252,0.013590576127171516,2352000,1.3017295598983765,1118
29500,0.8999451771378517,0.007882559671998024,2360000,1.2640316486358643,1119
29600,0.9683993421494961,0.005805445369333029,2368000,1.2607018947601318,1119
29700,0.7973580360412598,0.02281128242611885,2376000,1.2585307359695435,1120
29800,0.9584934376180172,0.006033199839293957,2384000,1.2450510263442993,1121
29900,0.8981545194983482,0.01271081157028675,2392000,1.2250717878341675,1121
30000,0.8733917623758316,0.006990446709096432,2400000,1.2978229522705078,1122
30100,0.9118922054767609,0.011516127735376358,2408000,1.236663818359375,1122
30200,0.5631371140480042,0.033224381506443024,2416000,1.2422689199447632,1123
30300,0.6933478713035583,0.032267749309539795,2424000,1.2732884883880615,1123
30400,0.8506145030260086,0.02209283970296383,2432000,1.2164497375488281,1124
30500,0.9273418858647346,0.00870219524949789,2440000,1.1998392343521118,1124
30600,0.9064474552869797,0.00779381301254034,2448000,1.2553083896636963,1125
30700,0.831478625535965,0.01218628603965044,2456000,1.2568485736846924,1125
30800,0.8403426855802536,0.022467900067567825,2464000,1.262489676475525,1125
30900,0.9250593408942223,0.007569099776446819,2472000,1.3156297206878662,1126
31000,0.9476967379450798,0.0050988225266337395,2480000,1.229996681213379,1126
31100,0.8538673967123032,0.0131098423153162,2488000,1.2615954875946045,1127
31200,0.64668008685112,0.0371081568300724,2496000,1.3258335590362549,1127
31300,0.8888042122125626,0.012781734578311443,2504000,1.2545496225357056,1128
31400,0.8811819404363632,0.013586227782070637,2512000,1.2157864570617676,1128
31500,0.9020568206906319,0.012663155794143677,2520000,1.236121654510498,1129
31600,0.8132787942886353,0.020625583827495575,2528000,1.2422475814819336,1129
31700,0.9199615120887756,0.009169111028313637,2536000,1.231835126876831,1130
31800,0.8615065515041351,0.01515202783048153,2544000,1.2979172468185425,1130
31900,0.9054461866617203,0.008778420276939869,2552000,1.2018892765045166,1131
32000,0.7336605489253998,0.014622537419199944,2560000,1.2244148254394531,1131
32100,0.8912921845912933,0.011839402839541435,2568000,1.2026373147964478,1132
32200,0.9022905007004738,0.011151133105158806,2576000,1.157884955406189,1132
32300,0.9062991887331009,0.01381714642047882,2584000,1.2000740766525269,1133
32400,0.9187542721629143,0.007695747073739767,2592000,1.150442361831665,1133
32500,0.7738386690616608,0.015227417461574078,2600000,1.1953893899917603,1133
32600,0.879161924123764,0.019373474642634392,2608000,1.197829008102417,1134
32700,0.8275546580553055,0.02207287959754467,2616000,1.233009696006775,1134
32800,0.9216188788414001,0.008210876025259495,2624000,1.242592215538025,1135
32900,0.881798692047596,0.008904892019927502,2632000,1.1786785125732422,1135
33000,0.7296687960624695,0.01993064023554325,2640000,1.1784223318099976,1136
33100,0.9022922366857529,0.021855542436242104,2648000,1.2866020202636719,1136
33200,0.9272785112261772,0.008721803314983845,2656000,1.214125394821167,1137
33300,0.6213507354259491,0.0236070454120636,2664000,1.1574214696884155,1137
33400,0.8576102256774902,0.010979274287819862,2672000,1.1358896493911743,1138
33500,0.9664056859910488,0.005571653135120869,2680000,1.2025707960128784,1138
33600,0.9133798703551292,0.01701139286160469,2688000,1.2094266414642334,1139
33700,0.8065710663795471,0.01178466435521841,2696000,1.226396083831787,1139
33800,0.8749297708272934,0.01368734985589981,2704000,1.1982920169830322,1140
33900,0.7671908885240555,0.015197101049125195,2712000,1.2248694896697998,1140
34000,0.8985851854085922,0.012177309021353722,2720000,1.1908314228057861,1140
34100,0.9147609174251556,0.008609136566519737,2728000,1.1277940273284912,1141
34200,0.9433393962681293,0.007786639034748077,2736000,1.148901104927063,1141
34300,0.7950392812490463,0.013294026255607605,2744000,1.1258797645568848,1142
34400,0.663817822933197,0.03025219403207302,2752000,1.107954740524292,1142
34500,0.803080603480339,0.019527200609445572,2760000,1.219106912612915,1143
34600,0.8755425065755844,0.011797333136200905,2768000,1.2368766069412231,1143
34700,0.8902648538351059,0.010750102810561657,2776000,1.2430627346038818,1144
34800,0.8615001440048218,0.013459359295666218,2784000,1.232699990272522,1144
34900,0.8765456676483154,0.01858501508831978,2792000,1.207034707069397,1144
35000,0.9379340447485447,0.009037601761519909,2800000,1.2511093616485596,1145
35100,0.8529360145330429,0.019223202019929886,2808000,1.2743971347808838,1145
35200,0.6241838037967682,0.025287479162216187,2816000,1.2109875679016113,1146
35300,0.8034521341323853,0.01684187352657318,2824000,1.197171926498413,1146
35400,0.770088404417038,0.024709491059184074,2832000,1.223793864250183,1147
35500,0.7055673003196716,0.026701021939516068,2840000,1.2512903213500977,1147
35600,0.8789783269166946,0.017107944935560226,2848000,1.2554153203964233,1147
35700,0.8628668785095215,0.016624275594949722,2856000,1.1767781972885132,1148
35800,0.8607144504785538,0.015931637957692146,2864000,1.1528255939483643,1148
35900,0.8331616967916489,0.017884239554405212,2872000,1.2521493434906006,1149
36000,0.9232567101716995,0.007043982855975628,2880000,1.1712037324905396,1149
36100,0.7323960065841675,0.039110202342271805,2888000,1.193467378616333,1150
36200,0.9000285416841507,0.016700666397809982,2896000,1.2094480991363525,1150
36300,0.8936572000384331,0.013887864537537098,2904000,1.197756290435791,1150
36400,0.6169038712978363,0.02129022404551506,2912000,1.1206592321395874,1151
36500,0.8844450414180756,0.014006425626575947,2920000,1.1500874757766724,1151
36600,0.7701619118452072,0.03321567550301552,2928000,1.2588331699371338,1152
36700,0.8336548954248428,0.013420844450592995,2936000,1.1960504055023193,1152
36800,0.7856451719999313,0.014588567428290844,2944000,1.1447796821594238,1153
36900,0.6452652812004089,0.034029025584459305,2952000,1.1054723262786865,1153
37000,0.8751591295003891,0.015801962465047836,2960000,1.028965711593628,1153
37100,0.7159816920757294,0.034788526594638824,2968000,1.1723161935806274,1154
37200,0.7060284614562988,0.03591180592775345,2976000,1.1404387950897217,1154
37300,0.7611405849456787,0.017305761575698853,2984000,1.1720541715621948,1155
37400,0.9063636884093285,0.011022256687283516,2992000,1.0763928890228271,1155
37500,0.4531601071357727,0.033931292593479156,3000000,1.1378151178359985,1156
37600,0.7897166907787323,0.021420471370220184,3008000,1.1556763648986816,1156
37700,0.7677678912878036,0.018682900816202164,3016000,1.0420812368392944,1156
37800,0.8558533638715744,0.015402732416987419,3024000,1.1963268518447876,1157
37900,0.8513048589229584,0.022205209359526634,3032000,1.1887717247009277,1157
38000,0.8086780458688736,0.0203090813010931,3040000,1.170855164527893,1158
38100,0.8955173492431641,0.012752443552017212,3048000,1.1736160516738892,1158
38200,0.8449041247367859,0.03237307816743851,3056000,1.223850131034851,1158
38300,0.7684925049543381,0.03338286280632019,3064000,1.2029361724853516,1159
38400,0.5951239466667175,0.055897098034620285,3072000,1.196988821029663,1159
38500,0.8313305228948593,0.01585194282233715,3080000,1.1699644327163696,1160
38600,0.878763847053051,0.010506860911846161,3088000,1.1374433040618896,1160
38700,0.8385568857192993,0.02238970622420311,3096000,1.0357112884521484,1161
38800,0.8392205685377121,0.019255492836236954,3104000,1.1889861822128296,1161
38900,0.61118283867836,0.030335193499922752,3112000,1.1225544214248657,1161
39000,0.7301781177520752,0.031572241336107254,3120000,1.110721230506897,1162
39100,0.7852576971054077,0.0270029716193676,3128000,1.0695421695709229,1162
39200,0.7508937418460846,0.015529441647231579,3136000,1.067003607749939,1163
39300,0.8934503123164177,0.02003713883459568,3144000,1.07859468460083,1163
39400,0.5898786783218384,0.025757571682333946,3152000,1.044060230255127,1163
39500,0.8161244988441467,0.02143913507461548,3160000,1.1399202346801758,1164
39600,0.6753747463226318,0.016523342579603195,3168000,1.0172805786132812,1164
39700,0.762616902589798,0.019985903054475784,3176000,1.0004726648330688,1165
39800,0.7850320786237717,0.01520940475165844,3184000,1.146749496459961,1165
39900,0.8661039620637894,0.01768657937645912,3192000,1.0940442085266113,1165
40000,0.6891458630561829,0.02601867914199829,3200000,1.1519739627838135,1166
40100,0.9216667786240578,0.009412258863449097,3208000,1.1598976850509644,1166
40200,0.6495300233364105,0.04505682364106178,3216000,1.0501646995544434,1167
40300,0.70841184258461,0.023899368941783905,3224000,1.1162054538726807,1167
40400,0.6547444462776184,0.042776063084602356,3232000,1.0774357318878174,1167
40500,0.7468216419219971,0.02083275280892849,3240000,1.1448421478271484,1168
40600,0.7751937359571457,0.01700613647699356,3248000,1.1342370510101318,1168
40700,0.6008756756782532,0.022677402943372726,3256000,1.1363226175308228,1169
40800,0.7322085201740265,0.02024661935865879,3264000,1.0959522724151611,1169
40900,0.8043033331632614,0.021996503695845604,3272000,1.0683103799819946,1169
41000,0.7596817761659622,0.031422797590494156,3280000,1.1136530637741089,1170
41100,0.7802749574184418,0.041005052626132965,3288000,1.146113634109497,1170
41200,0.770891398191452,0.01302501279860735,3296000,1.0606309175491333,1170
41300,0.675272524356842,0.05146423727273941,3304000,1.0654971599578857,1171
41400,0.9282876327633858,0.012124205939471722,3312000,1.0959923267364502,1171
41500,0.8204260915517807,0.013431268744170666,3320000,0.9904302358627319,1172
41600,0.603431910276413,0.01835501194000244,3328000,1.0582829713821411,1172
41700,0.832753524184227,0.016079451888799667,3336000,1.1817461252212524,1172
41800,0.6451287865638733,0.04752563312649727,3344000,1.0155537128448486,1173
41900,0.6203206777572632,0.05910196155309677,3352000,1.1033470630645752,1173
42000,0.8789011612534523,0.006817363202571869,3360000,0.9945266842842102,1173
42100,0.6892777979373932,0.028400590643286705,3368000,1.0744210481643677,1174
42200,0.4646179676055908,0.06124838441610336,3376000,1.0693563222885132,1174
42300,0.8015467673540115,0.018823890015482903,3384000,1.0623071193695068,1175
42400,0.5164972543716431,0.021596599370241165,3392000,1.1556838750839233,1175
42500,0.423723042011261,0.06222758814692497,3400000,1.0476585626602173,1175
42600,0.6002976298332214,0.06511527299880981,3408000,1.064202070236206,1176
42700,0.7424341440200806,0.030658161267638206,3416000,1.0633347034454346,1176
42800,0.7352524697780609,0.017216894775629044,3424000,1.1159789562225342,1176
42900,0.7884854823350906,0.014637613669037819,3432000,1.1199922561645508,1177
43000,0.6301859319210052,0.04306241497397423,3440000,1.1549382209777832,1177
43100,0.6742972135543823,0.05365893989801407,3448000,1.1135592460632324,1178
43200,0.7137889862060547,0.07248740643262863,3456000,0.9194250106811523,1178
