policy_entropy,explained_variance,fps,total_timesteps,nupdates,value_loss
1.3585516214370728,-39.43088150024414,,80,1,0.006543993949890137
1.3791916370391846,-0.09317731857299805,37,8000,100,0.03297325596213341
1.3755159378051758,0.8958040922880173,72,16000,200,0.001477887504734099
1.3709375858306885,0.7284233570098877,104,24000,300,0.0070468587800860405
1.3652665615081787,0.3319033980369568,135,32000,400,0.03297004476189613
1.36309814453125,0.23933357000350952,163,40000,500,0.010478565469384193
1.360985517501831,0.22645503282546997,190,48000,600,0.041587598621845245
1.3190313577651978,0.5384571850299835,216,56000,700,0.0033269014675170183
1.3499019145965576,0.14088064432144165,240,64000,800,0.02364499866962433
1.348431944847107,0.08682173490524292,263,72000,900,0.06081758812069893
1.2970253229141235,0.8161983788013458,285,80000,1000,0.00044276766129769385
1.3527075052261353,0.09697598218917847,306,88000,1100,0.029581105336546898
1.250406265258789,0.9462113417685032,325,96000,1200,0.0002121041325153783
1.3264615535736084,0.9865530608221889,344,104000,1300,3.337342059239745e-05
1.349912405014038,0.02534472942352295,362,112000,1400,0.0133518036454916
1.3419713973999023,0.2428452968597412,379,120000,1500,0.009892569854855537
1.312310814857483,-0.0728224515914917,396,128000,1600,0.0070664710365235806
1.3217451572418213,0.3434521555900574,411,136000,1700,0.03155731037259102
1.3809435367584229,0.1628119945526123,426,144000,1800,0.04357587918639183
1.3608741760253906,0.17324107885360718,440,152000,1900,0.026721511036157608
1.3799794912338257,0.9382626861333847,454,160000,2000,0.00036744290264323354
1.3027998208999634,0.7952996045351028,467,168000,2100,0.0010382361942902207
1.3375428915023804,0.1983279585838318,479,176000,2200,0.04783748835325241
1.340084195137024,0.24634218215942383,491,184000,2300,0.05688651278614998
1.3515205383300781,0.23593074083328247,503,192000,2400,0.02739238739013672
1.3765166997909546,0.6924126744270325,514,200000,2500,0.0014125603483989835
1.374646544456482,0.6742654740810394,525,208000,2600,0.002969541819766164
1.3812971115112305,-0.2150566577911377,535,216000,2700,0.03262786939740181
1.3755844831466675,0.06027555465698242,545,224000,2800,0.01159626804292202
1.3765900135040283,0.7373392581939697,555,232000,2900,0.004530222155153751
1.3240231275558472,0.45413947105407715,565,240000,3000,0.0107808168977499
1.3561782836914062,0.1316569447517395,574,248000,3100,0.07104246318340302
1.380340576171875,0.18045949935913086,582,256000,3200,0.029633779078722
1.3755565881729126,0.48028403520584106,591,264000,3300,0.020810972899198532
1.3665108680725098,0.9786555040627718,599,272000,3400,0.0002548265620134771
1.368512749671936,0.2147323489189148,608,280000,3500,0.06349273771047592
1.3730205297470093,0.36378908157348633,615,288000,3600,0.024021634832024574
1.375828504562378,0.5763716697692871,623,296000,3700,0.006346431560814381
1.3850139379501343,0.8465910255908966,630,304000,3800,0.0018307097489014268
1.3744380474090576,0.73618945479393,637,312000,3900,0.003926344681531191
1.377263069152832,0.41954582929611206,644,320000,4000,0.009516706690192223
1.3807554244995117,0.46149301528930664,651,328000,4100,0.01922316662967205
1.364694356918335,0.4093407392501831,657,336000,4200,0.02488049492239952
1.3632787466049194,0.18191993236541748,663,344000,4300,0.04423702880740166
1.3568675518035889,0.7932309806346893,670,352000,4400,0.0022990708239376545
1.374005675315857,0.7051683068275452,676,360000,4500,0.0027433496434241533
1.370870590209961,0.7565928101539612,681,368000,4600,0.0038183294236660004
1.3490980863571167,0.4186480641365051,687,376000,4700,0.009431833401322365
1.376535415649414,0.4653416872024536,692,384000,4800,0.00430728355422616
1.3075127601623535,0.971670238301158,697,392000,4900,0.00014340350753627717
1.34855318069458,0.6682581305503845,702,400000,5000,0.0076108770444989204
1.328398585319519,0.4763481616973877,707,408000,5100,0.008537888526916504
1.3318302631378174,0.33319205045700073,712,416000,5200,0.004631149582564831
1.3741934299468994,0.9127600714564323,717,424000,5300,0.0006728750886395574
